,EURUSD,GLD,IEF,SPY,VIX_ret,DGS10_chg
2007-09-20,0.007839351228417807,0.01789851321631325,-0.011379074824872193,-0.007067305960708854,0.020751735837782278,0.0016000000000000014
2007-09-21,0.0009296893624302651,-0.00523929075519364,0.005046885243348736,0.0026948712831692196,-0.07354394062992235,-0.0005000000000000071
2007-09-24,-0.0012815633235391103,-0.0008297270648809739,0.0013176015331435582,-0.0018443452421017144,0.019286541578916284,-9.999999999999786e-05
2007-09-25,0.00553221182547798,0.0006915573409805822,0.000119905528422677,-0.001979349349287762,-0.04056391951707634,0.0
2007-09-26,-0.001343515502836976,-0.004572887160420416,0.0003593422318087175,0.0052702892008500745,-0.05355965242107779,0.0
2007-09-27,0.0013435155028370047,0.009675223546006088,0.003224046581232053,0.005896817002086721,-0.03638860475098656,-0.0004999999999999983
2007-09-28,0.007942515909544388,0.011080137884340773,0.0003585594991449304,-0.0033373038192871427,0.05715841383994862,9.999999999999786e-05
2007-10-01,-0.0020235582804168785,0.0052913681556413985,0.0011947724519992956,0.011209344920413053,-0.00892862219116849,-0.00030000000000000247
2007-10-02,-0.005918957629127547,-0.02119741661479163,0.0021492458203459103,-0.0013616247033429868,0.035786897315354844,-0.00019999999999999573
2007-10-03,-0.0036868239894071414,-0.006239146038013328,-0.0007148522699826177,-0.002013791189404884,0.016626796233665718,9.999999999999786e-05
2007-10-04,0.0024846652860422962,0.013400783424484728,0.0017883170727873853,0.001559434236973942,-0.01933458216365976,-9.999999999999786e-05
2007-10-05,-0.00014135679947215534,0.00724688703528734,-0.008855143645103274,0.011811622186250804,-0.08661709320339823,0.001100000000000003
2007-10-08,-0.005960532199119793,-0.011923703864010008,0.003599600534992971,-0.005340248628818002,0.03200734408879464,0.0
2007-10-09,0.004110848232382134,0.007691255843188692,-0.003118515405251811,0.009374490466288497,-0.07985170883564738,0.00019999999999999573
2007-10-10,0.002415159913789221,0.003687327879970425,0.0009604686811112062,-0.0016626335459074318,0.03354991219931795,-0.00019999999999999573
2007-10-11,0.004294031785872975,0.007469350076860184,0.00012056956790492735,-0.00481289347133468,0.12449241492700806,9.999999999999786e-05
2007-10-12,-0.0008376405831204329,0.009158214525531264,-0.0033665053759120316,0.005516121614264838,-0.06284502199890996,0.00040000000000000034
2007-10-15,0.0009796550042017666,0.007346631152413257,0.0009630981578485798,-0.008479106219692178,0.08225296646627113,-9.999999999999786e-05
2007-10-16,-0.0019015764632828417,-0.0002661605603641906,0.0027631579842546895,-0.00796678663802557,0.03922073601859925,-0.00030000000000000247
2007-10-17,0.0028252689716715884,-0.008287746077086587,0.006098404358792048,0.0030518949686453717,-0.07680118723349032,-0.0008999999999999986
2007-10-18,0.005460015257666824,0.01993421490081733,0.003808233819403444,-0.0036370744763681577,-0.0021598774346231523,-0.0005000000000000071
2007-10-19,0.00014292513915757575,-0.003955220156770456,0.00851585049681566,-0.02650523922288691,0.21598279949220134,-0.0010999999999999942
2007-10-22,-0.008215492747765838,-0.014637633373986493,-0.0018856271159166575,0.005795912258852827,-0.05921010580298576,9.999999999999786e-05
2007-10-23,0.0054884730270725116,0.008409645438828075,-0.0002361217105133424,0.008071812811394305,-0.05851845642787523,-9.999999999999786e-05
2007-10-24,0.0003565272379224033,0.0038473451919205023,0.00506190549653228,-0.00184689946039871,0.018927980681870578,-0.0004999999999999983
2007-10-25,0.0044027541379229535,0.0067305057984769715,-0.0008219837778243885,0.002374090475338685,0.017632138723154382,9.999999999999786e-05
2007-10-26,0.004666836661072209,0.02159859720250343,-0.0024714969950063604,0.011654084358164615,-0.07909845144753282,0.00040000000000000034
2007-10-29,0.0017286203443797165,0.005519560779674641,0.0008248642422531774,0.0033148190483262762,0.015724461496818033,-0.00020000000000000462
2007-10-30,0.0015294238140221845,-0.00990558387484408,0.001058936403574246,-0.006966838995357461,0.05863911453226722,0.00010000000000000675
2007-10-31,0.002211837484761853,0.016285597636482487,-0.006726039904488331,0.010335505679740566,-0.12845913597904662,0.0008000000000000007
2007-11-01,-0.003106636625978278,-0.008815163157122153,0.008128606492542819,-0.023687026168527952,0.2251921034878112,-0.001200000000000001
2007-11-02,0.00420710309124672,0.024088404823137864,0.002707304234980474,0.001125759143559808,-0.008654266846627751,-0.0005000000000000071
2007-11-05,-0.0006807023299797544,-0.0010026549296778963,-0.0011765949581509319,-0.007635520216151015,0.054958852365058646,0.00040000000000000034
2007-11-06,0.0059245733203781474,0.020847017561792937,-0.0017663298293709628,0.013372382676284322,-0.1279642717995135,0.00030000000000000247
2007-11-07,0.0041008517282169,0.009898016504542712,0.0036474036145174482,-0.027736360112564033,0.21384380008378837,-0.00040000000000000034
2007-11-08,0.0038975245587246927,-0.00012153592477733841,0.0022286199638778797,-0.005084130203964728,-0.012535773887539911,-0.000599999999999996
2007-11-09,-0.0004108722256162473,-0.0006082726377443839,0.005958734093848359,-0.013821723964956612,0.0856725665184774,-0.0004999999999999983
2007-11-12,-0.01035094150447523,-0.04836432519681577,0.0017454280859377736,-0.009970500060310316,0.0869821417039987,0.0
2007-11-13,0.006659580270824283,0.010418080056634612,-0.005129135023275116,0.030024902587913658,-0.25467437265337506,0.00029999999999999363
2007-11-14,0.001990444458030221,0.014554786693980836,0.0007012387464699532,-0.002773180207922335,0.07357434315125785,0.00020000000000000462
2007-11-15,-0.0019904444580301594,-0.02945295236897934,0.005590403259253878,-0.014528177908537785,0.07855885616512637,-0.001100000000000003
2007-11-16,0.0008923087357443026,-0.0025690052942447775,0.0,0.0017157251981014675,-0.0960588462328682,-0.00019999999999999573
2007-11-19,0.002388173919256924,-0.006581121156079224,0.007175026550824153,-0.014022068589511587,0.020194878851578744,-0.0008000000000000007
2007-11-20,0.0111220140116236,0.02846217740937644,-0.002655728416177182,0.006102674540657851,-0.04441685412059105,-0.00010000000000000675
2007-11-21,0.0016776262589660075,-0.0013851366451013488,0.007831554433962546,-0.02067698648294019,0.07582908364884168,-0.000599999999999996
2007-11-23,-0.0037070439225824862,0.023536350542307537,-0.002986615813305212,0.01714444245781334,-0.046910393744592015,9.999999999999786e-05
2007-11-26,0.0,0.0006152328809138596,0.013598867970158066,-0.02230984377877017,0.12120462670624148,-0.0017999999999999971
2007-11-27,0.0024895732020006676,-0.014870219066121595,-0.009351727663629348,0.011427456692444257,-0.09537933100575025,0.001200000000000001
2007-11-28,0.00020774051180167774,-0.006638701470507684,-0.0035577529327008653,0.031483337715950716,-0.08618150223610692,0.0008000000000000007
2007-11-29,-0.005476143340527102,-0.01634500662031746,0.005618542662027714,0.00034048802517275007,-0.0058236977081105685,-0.000900000000000003
2007-11-30,-0.004344673585207022,-0.012339476540602861,0.0013714132395152543,0.010004696020360661,-0.04697697506974654,0.00030000000000000247
2007-12-03,-0.0017619557634471063,0.012339476540602936,0.003943805681139396,-0.0066135224094580666,0.03184433221831257,-0.0008000000000000007
2007-12-04,0.00652006317598136,0.014206260536894314,0.000912762864013491,-0.008978789097120049,0.007594985849749132,0.0
2007-12-05,-0.011378693278526978,-0.009745116397743728,-0.0037692844126251826,0.016601047531309334,-0.054417577877475844,0.000299999999999998
2007-12-06,0.0041107566498157526,0.009367226634607144,-0.005278379738252653,0.014212123528436255,-0.07223196914799401,0.0009999999999999966
2007-12-07,-0.00020519392829726832,-0.009748817685628595,-0.0064638761422946564,-0.00019854925321383454,-0.0052618492323803735,0.0010000000000000052
2007-12-10,0.003597188534872544,0.017654954651938483,-0.0023182410209900985,0.00772269101854736,-0.005289774775107627,0.00030000000000000247
2007-12-11,-0.0029962023253582567,-0.01460619883925386,0.013602768936346299,-0.02780211336000194,0.12875870812230022,-0.0017000000000000038
2007-12-12,0.003481628824519075,0.020712490730692895,-0.008393077404045327,0.009821685107115495,-0.0486418442489984,0.0006999999999999984
2007-12-13,-0.005869084003516574,-0.025034301776957927,-0.00741663195759001,-0.002077060408789963,0.0039973473181765485,0.0012999999999999989
2007-12-14,-0.013268676781390409,0.00025470186730374784,-0.002912936947800657,-0.012760588929651661,0.03098659402894699,0.0006000000000000049
2007-12-17,-0.00167338966241109,-0.004979255801014288,0.005932712499810604,-0.014371975380568383,0.05232413275096378,-0.00040000000000000034
2007-12-18,0.0,0.01423334190273785,0.001968671869697129,0.005568249745111568,-0.0797709033610113,-0.0006000000000000049
2007-12-19,-0.0020157655751713633,-0.00012621788603144562,0.007954423098092599,0.0,-0.04332803572817171,-0.0008000000000000007
2007-12-20,-0.003546524750527479,-0.007219329805340328,-0.001608615955171784,0.006286240316715189,-0.05207046394910446,-0.00019999999999999573
2007-12-21,0.003834231201776903,0.01801396995862084,-0.00727227778119617,0.014312647854641005,-0.10817196966382614,0.0013999999999999967
2007-12-24,0.0006189676888680295,0.0004992625672929884,-0.002900488653288558,0.007398225255859844,0.007013844193392012,0.0005000000000000071
2007-12-26,0.006368857065757975,0.017073250143272604,-0.004773737375230405,0.002142485413686544,0.0032205860136454933,0.0006999999999999939
2007-12-27,0.008657710207985734,0.0004905680371817453,0.006690049307080922,-0.012651373049907419,0.08226632287583927,-0.0008999999999999986
2007-12-28,0.007098151091698471,0.01750169202421168,0.007999589415240501,-0.0025088177232916982,0.023415681647847488,-0.0009999999999999966
2007-12-31,-0.007974705688657017,-0.006527291620528274,0.004606958746285057,-0.007427129469199046,0.08145111744476151,-0.0007000000000000028
2008-01-02,0.0066008428157930225,0.028689530790562096,0.0071002352973207235,-0.008792683294300302,0.029343032526700372,-0.0012999999999999989
2008-01-03,0.0019001900849274437,0.008331903896944106,0.0020518465133765582,-0.0004834059359732205,-0.029787585942899743,0.0
2008-01-04,0.0006785673760695462,-0.005155283230996526,0.0026162200968579295,-0.024811154978788455,0.06247996664382297,-0.00030000000000000247
2008-01-07,-0.004886721899964419,-0.004237800612756689,0.0018162344872117895,-0.0008494103462716821,-0.006285359639427327,-0.00020000000000000017
2008-01-08,0.05871945893296162,0.023434499283740494,0.0021522131735029425,-0.01628087499890852,0.06666422863607817,0.0
2008-01-09,-0.06001070511602003,-0.0026538494212900304,-0.001585933592916368,0.010455607334585549,-0.052888184781576836,-0.00040000000000000034
2008-01-10,0.009296151102222712,0.019451378931132805,-0.002723404505771719,0.006532756427663595,-0.028170879226052582,0.000900000000000003
2008-01-11,-0.0007398044182470798,0.003732423352843317,0.0063430219833751,-0.0081015093008948,0.009760295476276335,-0.000900000000000003
2008-01-14,0.00532368410132199,0.010779343871355922,0.0004524030749324101,0.008030427523170219,-0.033493929001168314,-9.999999999999786e-05
2008-01-15,-0.004509945441508732,-0.017462315658241516,0.006523873022964199,-0.022258586100177797,0.01903173949389577,-0.0008999999999999986
2008-01-16,-0.009370085343788819,-0.014769298791920495,-0.0019092541857026605,-0.008649848310082506,0.043594456234074916,0.00020000000000000017
2008-01-17,-0.0016410373246401988,-0.002309434649609837,0.008056257723248554,-0.026257990903061242,0.15473647086269213,-0.0008000000000000007
2008-01-18,-0.001506803123841998,0.010579654551845074,-0.0014498576855454357,-0.010320846783148636,-0.04601814054183872,0.0
2008-01-22,0.015681521806396714,0.008542679841935765,0.011097551499613246,-0.010198380565909689,0.1318283205423105,-0.0014000000000000013
2008-01-23,-0.0010833873338453707,-0.003180722699554567,-0.00464610788166208,0.023736646172618135,-0.0663244772631446,-0.00010000000000000231
2008-01-24,0.009659835743934735,0.024612159086303445,-0.009132464244524144,0.008406188898707603,-0.04366890118665891,0.0017000000000000038
2008-01-25,-0.006729052981029263,0.0024393095003429448,0.009244457210798631,-0.014551024764821258,0.04573428799827207,-0.0007000000000000028
2008-01-28,0.007674994959570421,0.015929992715973132,-0.0036662825289305767,0.016401152788316702,-0.04573428799827203,0.0
2008-01-29,-0.0010936926165645777,-0.0065609690697016314,-0.004013030014837096,0.004942344046667199,-0.016697338511285627,0.0008000000000000007
2008-01-30,0.003996334044014725,0.00993399400438819,-0.0004463941313778339,-0.007385287384628493,0.010921154833961952,0.0008999999999999986
2008-01-31,0.0022866311865930326,-0.007195016714744456,0.0051273815089223265,0.018069909807061014,-0.052780738479257426,-0.0010999999999999988
2008-02-01,-0.004390326777096091,-0.022684270626732738,0.0032414817503920593,0.01595998568221039,-0.08687260417743486,-0.0004999999999999983
2008-02-04,0.0018961379014617878,-0.0028019071765902166,-0.005575465991564013,-0.01268918698003274,0.0788250041374219,0.0006000000000000005
2008-02-05,-0.012891063796714643,-0.01606549067103019,0.007019174108499918,-0.027138910942888516,0.08302756467329618,-0.0007000000000000028
2008-02-06,-0.0014335183768834543,0.014380553122886813,-0.0017770108161744705,-0.008084442570937937,0.025521383559147754,0.0
2008-02-07,-0.009499692069245143,0.010067216443898174,-0.011298072443124384,0.006591992128441157,-0.04627346735925022,0.0013000000000000034
2008-02-08,0.07271671061074682,0.012717910269796405,0.008401970348316683,-0.006441843810526735,0.01257427672339223,-0.0010000000000000009
2008-02-11,-0.07112277799298591,0.003619834235512913,0.002227780452084174,0.005097026873752089,-0.014745810898979023,-0.00020000000000000017
2008-02-12,0.005496916684268352,-0.022141942540969774,-0.0021172467812214687,0.009228285127387223,-0.04710681593385842,0.00040000000000000034
2008-02-13,-0.001777463168810088,0.0012306384919769915,-0.004246929126555458,0.01017105356581014,-0.056644736470880516,0.00040000000000000034
2008-02-14,0.006029861134033083,0.0030141986624117353,-0.005503651852420382,-0.008838423589540071,0.026181652311463136,0.0014999999999999992
2008-02-15,0.0021842987897274495,-0.006261873940772848,0.00213703910960035,-0.00022165230022618319,-0.020570363116520326,-0.000900000000000003
2008-02-19,0.005435273627407993,0.026892565797985494,-0.007218512465788316,0.0028078088523554347,0.022526132799815975,0.0013000000000000034
2008-02-20,-0.00047120450446771757,0.01796386403346683,-0.0009060140126611986,0.0029471041009230003,-0.047618539469340096,0.00040000000000000034
2008-02-21,0.006232492481184052,0.00010726726746366402,0.010258335373672501,-0.008348429842659107,0.02908125834381926,-0.0016000000000000014
2008-02-22,0.0007410500929176951,0.0015002080621885686,-0.0028077883943925883,0.00613871948124923,-0.04311368665934607,0.00020000000000000017
2008-02-25,0.000667303504610822,-0.006984410657417083,-0.006656651409891888,0.012529919211432034,-0.043752944701767674,0.001200000000000001
2008-02-26,0.010739323515435691,0.010405041437242388,0.0024868244436183017,0.007472466561220842,-0.050311124244110265,-0.00030000000000000247
2008-02-27,0.008100639987673944,0.011353506294170987,0.0023688135062185,-0.0010126023766800767,0.035437702925139966,-0.000299999999999998
2008-02-28,0.00513818960509774,0.012685593460616476,0.01164842864646791,-0.009814944166790619,0.03635190959208904,-0.0014000000000000013
2008-02-29,-0.0002582843624746663,0.0019774419017554957,0.010634081938475821,-0.0225359944509668,0.12037683147921757,-0.0018000000000000017
2008-03-03,0.0005318737629685603,0.010960688456801523,-0.0025459817700932775,-0.002393907867693536,-0.009844843655719951,0.00010000000000000231
2008-03-04,0.0006538640224066449,-0.021412288580017112,-0.0037736677084427394,-0.0038277201139525823,-0.029345743330435933,0.0008999999999999986
2008-03-05,0.004390105590546174,0.02633641998211893,-0.004346584248006996,0.006296592316740295,-0.03671601796882043,0.0007000000000000028
2008-03-06,0.007052188261370356,-0.012563250536444711,0.008010452842967204,-0.0209152903256619,0.11325604946080463,-0.0008000000000000007
2008-03-07,-0.003194945445012618,-0.004257794167007869,0.0034300963775197734,-0.010354015342984454,-0.002180214054870182,-0.0006000000000000005
2008-03-10,0.00032206790253123594,-0.002292078440002394,0.007151679959925761,-0.013270826721344615,0.06649184832979445,-0.0010000000000000009
2008-03-11,6.138630958228054e-05,0.001250861382796276,-0.010914253596115692,0.035306665277967865,-0.10846640939217932,0.0014000000000000013
2008-03-12,0.012831057854317375,0.0105700908731901,0.01146226517031399,-0.009395480724374124,0.032104239208781866,-0.0010999999999999988
2008-03-13,0.005266292446049868,0.013616736750610736,-0.005274090310722169,0.002205170551239749,0.002568396270787515,0.0006999999999999984
2008-03-14,-0.00026551166577569495,0.0037554244103494877,0.010302578873088764,-0.0156169451018619,0.1326148478372965,-0.001200000000000001
2008-03-17,0.008296214580660608,0.0046492815793607095,0.005003393316937869,-0.010158640407270889,0.034072753594419615,-0.0010000000000000009
2008-03-18,-0.0057315856944794,-0.027292522389297066,-0.006857635279843751,0.04070340461751513,-0.2232211143074833,0.0014000000000000013
2008-03-19,-0.0012205477372256625,-0.03651349029438361,0.008592349999767688,-0.025081548647060543,0.14586292505652712,-0.0010000000000000009
2008-03-20,-0.012665235872254469,-0.03422030732304092,0.0021629590983482023,0.018353094635171728,-0.11418693595570656,-0.00040000000000000034
2008-03-24,-0.016841680915764372,0.002110936951383417,-0.01777182861266306,0.01979067043943535,-0.03400523599078442,0.002200000000000002
2008-03-25,0.0114096023366153,0.0287719333343951,0.0035135408047125877,0.000964721868609135,-0.0003887358301344384,-0.0005000000000000026
2008-03-26,0.01348564241189417,0.011472807533615594,0.0007676488590115132,-0.012310829820813248,0.013899861460600679,0.0
2008-03-27,-0.0006327823746180622,-0.003631361070556743,-0.00131635820933582,-0.0031589806312204978,-0.007698296928246209,0.0005000000000000026
2008-03-28,-0.0033627094019841493,-0.017050179548599685,0.003941503366660249,-0.00961058047589758,-0.006590451536803154,-0.0008999999999999986
2008-03-31,-0.00018910765675342382,-0.016128426672900355,0.001746640540804342,0.0034920580614298735,-0.0038970616240395746,-0.00020000000000000017
2008-04-01,0.0,-0.04005728712133439,-0.008781976297158567,0.03455514599559974,-0.12149943172870822,0.0011999999999999966
2008-04-02,-0.005092554441072868,0.027367813453476903,-0.0033180123463748116,0.0006589304684821792,0.03253377322943205,0.00030000000000000247
2008-04-03,-0.0006895841729453946,0.0016789027418238158,0.0,0.0024842353856199227,-0.009434084703743819,9.999999999999786e-05
2008-04-04,0.004443596055149054,0.009239246884171022,0.007614162568720484,-0.001095291764181193,-0.033292532668758965,-0.0010999999999999988
2008-04-07,-0.002028030116645547,0.010142278299860375,-0.006617699954287837,0.0005113527246351038,-0.0013372271252474793,0.0006999999999999984
2008-04-08,-0.008117764125219978,-0.00903487536314589,0.00011102534716183902,-0.0010229670646623044,-0.0026797454634757867,0.00010000000000000231
2008-04-09,0.015668936234090117,0.02124480304789454,0.00595664294543331,-0.007261990573306048,0.01992533729950636,-0.0008999999999999986
2008-04-10,-0.005192616882220931,-0.005650392946536727,-0.003967431561611683,0.0013976773928878147,-0.03706608473388331,0.000599999999999996
2008-04-11,0.005066047230019034,-0.005134589224534969,0.004297486861475083,-0.019599495526782154,0.0651638760511902,-0.000599999999999996
2008-04-14,0.00018984847135591283,-0.0020832466016985616,-0.002532240387648655,-0.0033796585064257215,0.015228746915115672,0.0003999999999999959
2008-04-15,-0.002465635310064624,0.00601854460933773,-0.004529681275803793,0.0023294592656198892,-0.04464256295390087,0.0007000000000000028
2008-04-16,0.010840409753311304,0.017412357713036033,-0.006777688297533732,0.026733336581842074,-0.10399572368470823,0.001200000000000001
2008-04-17,-0.003520512894285333,-0.007641420238254107,-0.0023429743923511197,0.0014606525415425777,-0.007823993038605991,0.000299999999999998
2008-04-18,-0.010629473028641551,-0.021182086961172856,-0.0010062656521408414,0.010379935799272797,-0.01185207347717441,0.00020000000000000017
2008-04-21,0.011249838853026951,-0.004091372334785813,0.00011190113999629534,0.0005050992605155977,0.01821368818334384,-0.00020000000000000017
2008-04-22,0.004769069764052747,0.00022154490937352197,0.0007829575637961122,-0.004412281333544874,0.01788787515717538,-9.999999999999786e-05
2008-04-23,-0.007153036524648969,-0.011699898740300238,-0.001007561462025616,-0.0015962591618034125,-0.029664251183772528,0.000299999999999998
2008-04-24,-0.012039050187667943,-0.02267156697176417,-0.007862003566945665,0.004347223085033398,-0.00992075420698801,0.0010000000000000009
2008-04-25,-0.0030068546323999083,0.0005730462988536478,-0.0013534295370038981,0.009211538657052267,-0.023708516165257452,0.00040000000000000034
2008-04-28,0.0010169221709530505,0.004801172923441089,0.0018052038322106125,0.00021465677936981754,0.0025490321038362435,-0.0005000000000000026
2008-04-29,-0.005494715901927384,-0.021672374264867317,0.00180188481481455,-0.003946714551926,0.03009256126151761,-9.999999999999786e-05
2008-04-30,0.0035243189313304947,0.009741512403569545,0.003144254410777695,-0.0059132153457172555,0.026811312795956152,-0.0008000000000000007
2008-05-01,0.0,-0.031179315068104025,-0.00011147722663982577,0.020474476804740148,-0.09636902964039777,9.999999999999786e-05
2008-05-02,-0.012111515885263322,0.007000134989940103,-0.008134233241787069,0.002759528526273482,-0.03778101073075282,0.001100000000000003
2008-05-05,0.004144876062821357,0.01978402048340779,0.0014729970955836545,-0.004816462472369043,0.038839796346334075,-0.00010000000000000231
2008-05-06,0.002436119177440471,0.004164270020763222,-0.0031765080444213904,0.008625562695002607,-0.0371910584185739,0.0005000000000000026
2008-05-07,-0.009755338422466819,-0.00939406818992347,0.003968895172546037,-0.017970983872047434,0.0801694533696819,-0.0006000000000000005
2008-05-08,0.005121009568524395,0.0164108408392243,0.006430789156517744,-0.0025838656306544747,-0.016867250427226744,-0.0008000000000000007
2008-05-09,0.0016714092612361274,0.0020611516430740643,0.0011231970991485173,-0.0018702265291142633,0.0005153429137214851,-0.00020000000000000017
2008-05-12,0.003227147791657818,-0.004930923527425635,-0.0016851372375876214,0.01116856881218293,-0.08715183617884119,9.999999999999786e-05
2008-05-13,-0.004063273456001686,-0.018564154190549235,-0.008361506249529064,0.00014258667386713575,0.010623450443095568,0.001200000000000001
2008-05-14,-0.0005105651146711448,-0.0022275927551882613,-0.00034057411602885564,0.0020619779054991305,-0.017957817048367294,0.00020000000000000017
2008-05-15,-0.0011749736466106328,0.020906720638068043,0.005545372062362504,0.012425099852696252,-0.08013712552888892,-0.0008999999999999986
2008-05-16,0.009345001887813053,0.023851198696715047,-0.0016939856058832416,0.0009120325435935875,0.010375441492253511,0.00020000000000000017
2008-05-19,-0.004372885043214056,0.003249494920499919,0.0022590239005078087,0.0027299283197382354,0.0322609173646249,-0.00020000000000000017
2008-05-20,0.008091672195996756,0.016751205697980824,0.0030409310687004513,-0.008142411674623198,0.03296046805372351,-0.0005000000000000026
2008-05-21,0.008520653279491155,0.01159367196948849,-0.0023639800288940416,-0.017058668675008843,0.055861922024199435,0.00030000000000000247
2008-05-22,-0.003561685120518135,-0.010713950899921191,-0.0065606093790755845,0.00014289224832333513,-0.029478167430640325,0.0010999999999999988
2008-05-23,0.003372298202706694,0.002744088114413663,0.004414993019582301,-0.013494656486752197,0.07982960489556284,-0.0006999999999999984
2008-05-27,-0.005617459001472995,-0.02071066556256065,-0.004868881077300151,0.007383454696918255,0.0045930244430179255,0.0008000000000000007
2008-05-28,-0.0022255286980346818,-0.0024650009199021954,-0.0075196198467899125,0.004604586039921866,-0.029451868239953546,0.0010000000000000009
2008-05-29,-0.0088534132743667,-0.029948121785563844,-0.004701224558581103,0.005012997064192882,-0.04999699256913567,0.0004999999999999983
2008-05-30,0.0014753849480859044,0.010807127681703298,0.0033267536431905885,0.002496954620654435,-0.01723698344418266,-0.00020000000000000462
2008-06-02,0.0003264091821131771,0.005814988710672287,0.0059254762514436,-0.010385341941203517,0.10631351108822024,-0.0007999999999999962
2008-06-03,-0.006183725367504459,-0.01235433070599784,0.005241771472171241,-0.005848684989371739,0.020464894426569465,-0.0006000000000000005
2008-06-04,-0.0011426535886271242,-0.00265079080081508,-0.0036436520501361815,-0.0005070133748677973,0.02729211691661656,0.0006000000000000005
2008-06-05,0.010081728595128014,-0.002310856942839816,-0.00526108984395886,0.019799970636434013,-0.11017981046141224,0.0007999999999999962
2008-06-06,0.012502273534429804,0.029744095652049107,0.008677074413479662,-0.03241362106750466,0.2347771965493274,-0.0011999999999999966
2008-06-09,-0.00900422025385678,-0.01208712510114185,-0.007187355298984993,0.002418633718296467,-0.018852256012206834,0.0007999999999999962
2008-06-10,-0.011540579984029261,-0.028122111368949234,-0.005972843862362371,-0.004989363956838435,0.0025917709738850696,0.0009000000000000075
2008-06-11,0.006049176181887985,0.01703690270554308,0.0010374534918511878,-0.014822318017396632,0.03975155557598831,-0.00010000000000000675
2008-06-12,-0.006250318670354929,-0.016452673393949773,-0.008785200893485827,0.003800676052148868,-0.03330132388994112,0.0013000000000000077
2008-06-13,-0.005965513092707209,0.0026833517416247226,-0.002324283157308208,0.012564607523935765,-0.09479598193570665,0.00039999999999999145
2008-06-16,0.006800810569355219,0.013654462065851207,0.00011610817503912993,0.0005878805219244798,-0.012805418042120419,-0.00019999999999999573
2008-06-17,0.0030996318714935412,0.0027544819530526043,0.003368259982024081,-0.004856715444532161,0.008555109125036662,-0.00019999999999999573
2008-06-18,0.001040413643268146,0.011736006478369521,0.005435737643054848,-0.009784455175607451,0.05119866718059181,-0.0007000000000000028
2008-06-19,-0.001816246780800255,0.0015846001285877345,-0.005783201927598232,0.0012656756444032495,-0.03012550279634429,0.000599999999999996
2008-06-20,0.007581956816354292,0.0059762121136616485,0.004629409367290353,-0.01636515110362201,0.05805908843592107,-0.000599999999999996
2008-06-23,-0.006744070735507417,-0.02113235514821951,-0.00046259149566226735,-0.0009883727860911014,-0.010107818354518225,0.00030000000000000247
2008-06-24,0.0030315228118867055,0.004353866732505198,0.005299546040197942,-0.0019800842170920735,-0.009764805329035548,-0.0009000000000000075
2008-06-25,0.006654897479041317,-0.0005718228977623296,-0.0001143988460988913,0.004714862865647381,-0.05878646947674481,0.00020000000000000462
2008-06-26,0.005028297362824255,0.03584052048031919,0.0056146310992883685,-0.02753551557337329,0.12396596310292489,-0.0004999999999999983
2008-06-27,0.0,0.009446474043668393,0.004901740735955869,-0.0054743610899881815,-0.020688927180295608,-0.0008000000000000007
2008-06-30,-0.00018897598044401482,-0.0007655678590445136,0.00068167491287674,0.0035229480955696834,0.021524368219593602,0.0
2008-07-01,0.0,0.013691424355889053,-0.00271565318212494,0.0031201718827437806,-0.012605256904289404,0.00019999999999999573
2008-07-02,0.008096668816535283,0.0054888422989871725,0.0023971756810560354,-0.01728503702025907,0.09165177561936932,-0.00019999999999999573
2008-07-03,-0.011273126436746037,-0.011985249940131814,0.0003415679875105512,0.0010295478260464873,-0.044977970516851866,0.0
2008-07-07,0.00039296592271552996,-0.00905668471560562,0.004663683303158462,-0.010265389636875172,0.03956212023519361,-0.00040000000000000034
2008-07-08,-0.024871661813691187,-0.004063960105008701,0.00249362451283422,0.017601417148155957,-0.10760426009178592,-0.00040000000000000034
2008-07-09,0.025878212054127152,0.007019105232723836,0.004742821318172683,-0.01944284450454869,0.0860389804552715,-0.0006000000000000005
2008-07-10,0.0031206040581007715,0.021943255113523116,0.0003378060711284452,0.004078873236371881,0.014167911625150372,-0.00020000000000000017
2008-07-11,0.010329298292958498,0.017277496523462485,-0.00939187301045412,-0.011720727500658992,0.07162063771665976,0.0012999999999999989
2008-07-14,-0.003645709353015772,0.007850566004166892,0.005329003867029604,-0.009084952613775444,0.03537977661946135,-0.0006000000000000005
2008-07-15,0.0005085623795430962,0.0027071497619921858,0.0036119548116040697,-0.014197722463630102,0.002104573656821308,-0.000299999999999998
2008-07-16,-0.004853231522822666,-0.018152701615908245,-0.009168186982649892,0.024251282995579607,-0.12843878279169837,0.0010000000000000009
2008-07-17,0.0021382310389206276,-0.0023322518409358973,-0.004787218273792368,0.009953407175501243,-0.0035921072945945746,0.0010000000000000009
2008-07-18,-0.00012684162381650116,-0.0005308461499445975,-0.003433784685480317,0.006210786531305559,-0.03914078921242506,0.00040000000000000034
2008-07-21,0.0037803644697723383,0.010037641179610729,0.002289278912870283,0.0005557129192474593,-0.04246922848538407,-0.00020000000000000462
2008-07-22,-0.007688524706527425,-0.021894861075694584,-0.0034363876766274324,0.01128052286948568,-0.08460838176139403,0.0004999999999999983
2008-07-23,-0.006328421880499874,-0.027121391164392532,-0.001608514050732844,0.005398098194333741,0.006119066467226479,0.00020000000000000462
2008-07-24,-0.00023529475334783216,0.008356311735007591,0.008585682308238621,-0.0209720032200449,0.0952675664436759,-0.0012999999999999989
