,SPY_log_return,DGS10_change,GLD_log_return,EURUSD_log_return,SPY_level_change,VIX_change
2009-05-12,-0.002963685732554631,0.0,0.011198016123960245,0.004044426562454919,-0.1988677978515625,-1.0699996948242188
2009-05-13,-0.025495390588658788,-0.06000000000000005,0.004290665079151794,-0.004139518444179716,-1.6866531372070312,1.8500022888183594
2009-05-14,0.008533598695456956,-0.009999999999999787,-0.0006588794462207963,0.003484766228150962,0.5597610473632812,-2.280000686645508
2009-05-15,-0.008194795000925962,0.040000000000000036,0.005696195347549881,-0.009878022251002481,-0.537628173828125,1.7499980926513672
2009-05-18,0.028010936322350643,0.08000000000000007,-0.013083606100380054,0.004140075400984862,1.8560409545898438,-2.8799991607666016
2009-05-19,-0.0012067857306973624,0.029999999999999805,0.006618141022648309,0.005465240039142713,-0.0810394287109375,-1.4400005340576172
2009-05-20,-0.006716696056534213,-0.06000000000000005,0.014082443543520349,0.010263154962271254,-0.4492645263671875,0.23000144958496094
2009-05-21,-0.014467313948834323,0.16000000000000014,0.017195463853182144,0.009618287200858314,-0.9574966430664062,2.3199996948242188
2009-05-22,-0.00213180860012129,0.10000000000000009,0.0031915245362349074,0.006949321564701465,-0.139923095703125,1.2800006866455078
2009-05-26,0.02528940938918231,0.04999999999999982,-0.00415092269732309,-0.0006439673926437642,1.6792678833007812,-2.010000228881836
2009-05-27,-0.01801444171059031,0.20999999999999996,-0.00331184736774341,-0.011506566481380924,-1.2005386352539062,1.739999771118164
2009-05-28,0.013843723423969608,-0.040000000000000036,0.008418195990308802,0.006996729754814124,0.9206619262695312,-0.6900005340576172
2009-05-29,0.01755292375314045,-0.19999999999999973,0.02058462871331051,0.016093850929070994,1.1858139038085938,-2.75
2009-06-01,0.023920076654484868,0.23999999999999977,-0.004897561923661784,0.00048136642316980833,1.6498336791992188,1.1200008392333984
2009-06-02,0.0008441119435657499,-0.06000000000000005,0.006559420055802069,0.010164514831264352,0.0589447021484375,-0.4100017547607422
2009-06-03,-0.012733128459562643,-0.08999999999999986,-0.02044414554689964,-0.011169603005919059,-0.8838958740234375,1.3900012969970703
2009-06-04,0.009353273734160568,0.16000000000000014,0.01909415571894292,0.00199705961400183,0.6481781005859375,-0.8400001525878906
2009-06-05,0.00021201414668467301,0.11999999999999966,-0.02653629688685098,-0.014637432775472926,0.01476287841796875,-0.5599994659423828
2009-06-08,-0.004133659704786883,0.07000000000000028,-0.0016019817445122528,-0.00494775352537382,-0.28726959228515625,0.14999961853027344
2009-06-09,0.005084485923669617,-0.050000000000000266,0.0028817381951289885,0.01146593711216765,0.353515625,-1.5
2009-06-10,-0.002538792004592341,0.1200000000000001,0.00031966305250284715,-0.005665513098056201,-0.1767425537109375,0.18999862670898438
2009-06-11,0.004439156700879934,-0.10000000000000009,-0.001706160194135916,0.009046368771814797,0.30933380126953125,-0.3499984741210973
2009-06-12,0.002738066506019796,-0.06999999999999984,-0.016463478535408964,-0.007815041343329204,0.1914825439453125,0.03999900817871804
2009-06-15,-0.023194456118286865,-0.050000000000000266,-0.011676890623095083,-0.015559548217554954,-1.6055984497070312,2.659999847412106
2009-06-16,-0.013656067622895646,-0.08999999999999986,0.009069633678898644,0.0032585377806486054,-0.9280471801757812,1.8700008392333984
2009-06-17,-0.0009829865644448057,0.010000000000000231,0.0045582689271499,0.007788917882399293,-0.066314697265625,-1.1399993896484375
2009-06-18,0.007292231825546398,0.17999999999999972,-0.008045247432850396,-0.0016572780740828012,0.49350738525390625,-1.510000228881836
2009-06-19,0.003679262845351591,-0.06999999999999984,0.003160603275712481,0.002298617101785081,0.2503662109375,-2.0400009155273438
2009-06-22,-0.030446299620276333,-0.06999999999999984,-0.01490929384566157,-0.005882256947526395,-2.044342041015625,3.1800003051757812
2009-06-23,0.0007842196955037546,-0.07000000000000028,0.0041882267254902674,0.014806136518114214,0.0518798828125,-0.5900001525878942
2009-06-24,0.008580697109631254,0.07000000000000028,0.0058123626209368685,-0.009356210270206338,0.5703201293945312,-1.5300006866455043
2009-06-25,0.021515618810819176,-0.17000000000000037,0.00936011008805884,0.0031976598080342726,1.451751708984375,-2.689998626708988
2009-06-26,-0.0026095947661160077,-0.029999999999999805,-0.00021664835655391514,0.004808573969686594,-0.1777496337890625,-0.4300003051757777
2009-06-29,0.009319862831751754,-0.010000000000000231,-0.002712528083375162,0.002349606646556784,0.6369476318359375,-0.5799999237060547
2009-06-30,-0.00812320521466779,0.020000000000000018,-0.009387696981969475,-0.0033609299714689933,-0.5554962158203125,1.0
2009-07-01,0.004123959205667671,0.020000000000000018,0.013183162944147444,0.007242178140674165,0.2814483642578125,-0.13000106811523793
2009-07-02,-0.027672545590192627,-0.040000000000000036,-0.012415748613801528,-0.013051340351973934,-1.8665237426757812,1.7300014495849645
2009-07-06,-0.00011137095767768372,0.010000000000000231,-0.005384309013823919,0.0013967372564821293,-0.00740814208984375,1.0499992370605469
2009-07-07,-0.01956659751485981,-0.04999999999999982,-0.0005510889148284111,-0.0043792104788934446,-1.2888031005859375,1.8500003814697266
2009-07-08,-0.0006816996559229255,-0.14000000000000012,-0.01600214694695305,-0.002654385918258181,-0.0444488525390625,0.4499988555908203
2009-07-09,0.0019298093738396064,0.10999999999999988,0.0026849271616822263,0.010674195225456188,0.12590789794921875,-1.519998550415039
2009-07-10,-0.0023839486078063203,-0.1200000000000001,0.000781726470917072,-0.006724811944232116,-0.1555023193359375,-0.7600002288818359
2009-07-13,0.024037609797518764,0.06000000000000005,0.0067864820276108025,0.004021105435285719,1.585052490234375,-2.710000991821289
2009-07-14,0.0056444476478757066,0.1200000000000001,0.0068508015697580716,-0.0013282770157532601,0.37775421142578125,-1.289999008178711
2009-07-15,0.028826922691970958,0.1299999999999999,0.015624467984359134,0.009292293702401234,1.9628448486328125,0.8699989318847692
2009-07-16,-0.0016097487264629816,-0.040000000000000036,-0.0028226541932030746,0.0027677722959460506,-0.11110687255859375,-0.46999931335449574
2009-07-17,0.010894833633153111,0.08000000000000007,-0.0005437774128025601,-0.002556206849905267,0.7554779052734375,-1.0799999237060547
2009-07-20,0.010567812277109775,-0.06000000000000005,0.014578288320425086,0.007546352851452053,0.7407073974609375,0.059999465942386365
2009-07-21,0.004614707580883998,-0.10999999999999988,-0.0016093724740911361,-0.0009375514432937283,0.3259124755859375,-0.5299987792968786
2009-07-22,-0.00020954309334687217,0.08000000000000007,0.003323208166328789,0.0005254459045502823,-0.01483154296875,-0.4000015258789098
2009-07-23,0.021842515153671086,0.14000000000000012,-0.0019282309216238941,-0.0030070792465378294,1.5628662109375,-0.039999008178707385
2009-07-24,0.004087212845117371,-0.020000000000000018,0.0016071308030829298,0.0034334443554243396,0.29625701904296875,-0.3400001525878906
2009-07-27,0.002953501394350158,0.04999999999999982,0.003206452276499924,0.002461591104315358,0.21483612060546875,1.1900005340576172
2009-07-28,-0.004688402453824242,-0.029999999999999805,-0.0172213757394612,-0.007112420506473814,-0.34073638916015625,0.7299995422363317
2009-07-29,-0.0024545192184064445,-0.03000000000000025,-0.009928658008448938,-0.009335073511541043,-0.1777496337890625,0.6000003814697195
2009-07-30,0.010390822182305417,-0.020000000000000018,0.004594754818541675,0.0050016229606511175,0.7554702758789062,-0.21000099182128196
2009-07-31,0.0014185191176302406,-0.1499999999999999,0.018706235205377415,0.012358159921764153,0.1037445068359375,0.5200004577636683
2009-08-03,0.016361652869662107,0.14000000000000012,0.0055550219663754,0.010594071507457191,1.2073211669921875,-0.3600006103515625
2009-08-04,0.0025845702774059515,0.040000000000000036,0.008591912260693899,0.0005333743179454742,0.19252777099609375,-0.6700000762939418
2009-08-05,-0.0028835556014027803,0.09999999999999964,0.001055615791092795,-0.0005478496789579947,-0.2147674560546875,0.010000228881835938
2009-08-06,-0.005192472960615431,-0.009999999999999787,-0.0019009437320754224,-0.0026912572385692324,-0.3851776123046875,0.7700004577636683
2009-08-07,0.013029303066069786,0.10000000000000009,-0.009025795077514111,-0.012739248013745312,0.9703140258789062,-0.9099998474121058
2009-08-10,-0.002077091946925538,-0.0900000000000003,-0.008785139997340487,-0.00423414480597996,-0.1555328369140625,0.22999954223632457
2009-08-11,-0.012555112122228606,-0.08999999999999986,-0.0015076396214322287,0.0013433682317959433,-0.9332809448242188,1.0
2009-08-12,0.010672060136347392,0.010000000000000231,0.0017227961034532154,0.004723138854991133,0.7925567626953125,-0.5399990081787109
2009-08-13,0.007609704041649469,-0.13000000000000034,0.008249945329395434,0.004131435442031511,0.5703201293945312,-0.7400016784667969
2009-08-14,-0.007709034044511843,-0.040000000000000036,-0.007712133511340266,-0.0048420602177822345,-0.5777359008789062,-0.4399986267089844
2009-08-17,-0.02491382846898796,-0.06999999999999984,-0.015059050463639348,-0.007134837089584154,-1.836944580078125,3.619998931884769
2009-08-18,0.007903365338733705,0.029999999999999805,0.00490006917974958,0.004184190326702685,0.5777816772460938,-1.7099990844726598
2009-08-19,0.008741379449304284,-0.05999999999999961,0.0050923911990607956,0.006252046140693286,0.6443862915039062,0.07999992370605824
2009-08-20,0.010251465669693363,-0.03000000000000025,-0.002813877859599588,0.0004277722230019529,0.7629165649414062,-1.1700000762939489
2009-08-21,0.01941608716411143,0.14000000000000012,0.014845419974691357,0.004258531347762606,1.4665603637695312,-0.07999992370605113
2009-08-24,-9.693650151555994e-05,-0.08000000000000007,-0.014087067763647543,-0.0019457463697590803,-0.00739288330078125,0.12999916076660156
2009-08-25,0.0019403417646014236,-0.029999999999999805,0.004538157997111119,-0.0006286435826815868,0.1481170654296875,-0.21999931335449574
2009-08-26,9.734763642394527e-05,-0.010000000000000231,0.00032334981476521955,-0.003351194498703161,0.00743865966796875,0.030000686645507812
2009-08-27,0.0022267213053919644,0.03000000000000025,0.004301560763973106,0.009555392011256684,0.17034912109375,-0.2700004577636719
2009-08-28,-0.00019367382061728495,-0.010000000000000231,0.007270429612602455,-0.0009051174851781665,-0.01483154296875,0.07999992370605824
2009-08-31,-0.008939132354925874,-0.06000000000000005,-0.005019514036493062,-0.0012055225233143238,-0.6814422607421875,1.25
2009-09-01,-0.02230435537584401,-0.020000000000000018,0.005339040892428647,-0.00915157886809881,-1.6739654541015625,3.1399993896484375
2009-09-02,-0.0037993318269995495,-0.08999999999999986,0.024095025081346855,0.004358331612528916,-0.28144073486328125,-0.25
2009-09-03,0.0082804280877433,0.040000000000000036,0.0131166004758767,-0.001241126465564239,0.6147613525390625,-1.7999992370605504
2009-09-04,0.013911708268423006,0.1200000000000001,0.000717982446260517,0.0026408507217955185,1.04437255859375,-1.840000152587887
2009-09-08,0.008585844994304249,0.020000000000000018,-0.0010258358982360054,0.014585852156993602,0.6518402099609375,0.36000061035155895
2009-09-09,0.007645052395784034,0.009999999999999787,-0.0035987748498096305,0.0030213395076040127,0.58514404296875,-1.3000011444091797
2009-09-10,0.010166893213212838,-0.1200000000000001,0.006366128093033357,0.0022866815609291144,0.785125732421875,-0.7700004577636719
2009-09-11,-0.00019100624121567658,-0.020000000000000018,0.010993614941951805,-8.748159621725039e-05,-0.01482391357421875,0.6000003814697301
2009-09-14,0.004856021238923299,0.08000000000000007,-0.008335920016645862,0.0043250049163589465,0.37775421142578125,-0.28999900817871804
2009-09-15,0.004170439143262085,0.050000000000000266,0.009550031319132289,0.0018908128244945895,0.32588958740234375,-0.44000053405761363
2009-09-16,0.015020928631140788,0.009999999999999787,0.010160563341840068,0.0027913687387891195,1.1851043701171875,0.2700004577636719
2009-09-17,-0.0014919417230582447,-0.06000000000000005,-0.0057215445842040275,0.0014280871750399762,-0.11850738525390625,-0.0400009155273402
2009-09-18,0.0006374667897640711,0.07000000000000028,-0.006767342503089441,-0.001148576406181736,0.0506134033203125,0.2700004577636683
2009-09-21,-0.002533048014363948,0.0,-0.0031467067584414806,-0.002175601723122646,-0.200927734375,0.1399993896484375
2009-09-22,0.005807274630028896,-0.03000000000000025,0.013230487054919103,0.008671736339453676,0.46140289306640625,-0.9799995422363317
2009-09-23,-0.008347141469315282,-0.020000000000000018,-0.008463489692784406,-0.005818908361053961,-0.6623611450195312,0.4099998474121129
2009-09-24,-0.011079882620299535,-0.040000000000000036,-0.013036122562252067,-0.005111607306385965,-0.8707122802734375,1.460000991821289
2009-09-25,-0.005347105379637079,-0.06000000000000005,-0.005654119849773808,0.0023175538913464285,-0.4167633056640625,0.6599998474121058
2009-09-28,0.01774487907319709,-0.029999999999999805,0.0005153625568476521,-0.004322719906256064,1.3916854858398438,-0.7300014495849574
2009-09-29,-0.0030145331482405347,0.0,0.003907833509276226,-0.0020448955228323158,-0.23816680908203125,0.3100013732910156
2009-09-30,-0.0038754288732792074,0.0,0.014469359610812447,0.004328539614152708,-0.3051300048828125,0.42000007629394176
2009-10-01,-0.025126074554115346,-0.10000000000000009,-0.00975914114205605,-0.009538804484458692,-1.949859619140625,2.659999847412113
2009-10-02,-0.004672432388047387,0.03000000000000025,0.00489151440733466,0.005093513742767313,-0.3572235107421875,0.4099998474121094
2009-10-05,0.014818082114374775,0.0,0.014632653538604433,0.004782403331256961,1.1386642456054688,-1.8400001525878906
2009-10-06,0.014222752313608233,0.029999999999999805,0.02434557750386831,0.004201471885613791,1.1089019775390625,-1.1399993896484375
2009-10-07,0.0027444535708665368,-0.06000000000000005,0.0007818787663110404,-0.000691606206369541,0.21579742431640625,-1.0200004577636719
2009-10-08,0.007627331413183471,0.06000000000000005,0.012427332550376955,0.0047335679864074385,0.6028594970703125,-0.5
2009-10-09,0.006078470285864914,0.1299999999999999,-0.007749003016846714,-0.00320235757093146,0.48374176025390625,-1.0599994659423828
2009-10-12,0.003907745439110122,0.0,0.006976784520625118,0.003986036042489614,0.3125457763671875,-0.11000061035155895
2009-10-13,-0.002045354932346434,-0.06000000000000005,0.006736668520876528,0.003586384382157092,-0.1637420654296875,-0.020000457763675428
2009-10-14,0.017069055351302806,0.11000000000000032,-0.0007676245830556807,0.005776870106051113,1.3767929077148438,-0.12999916076660512
2009-10-15,0.003652780255681139,0.040000000000000036,-0.01275132896577922,0.0015990026972394623,0.297698974609375,-1.1400012969970703
2009-10-16,-0.00750186097541382,-0.06000000000000005,0.0031061924936279916,-0.003210401726072161,-0.6102218627929688,-0.2899990081787074
2009-10-19,0.008230818615128139,-0.020000000000000018,0.010124989184004255,0.003808821517313419,0.6697616577148438,0.05999946594238281
2009-10-20,-0.005297021586736354,-0.06000000000000005,-0.007801678695170401,-0.0020331366620663554,-0.43166351318359375,-0.5900001525878871
2009-10-21,-0.00901401533655871,0.06999999999999984,0.003185809847766886,0.0048354416855880475,-0.7293319702148438,1.3199996948242116
2009-10-22,0.010112349046828176,0.020000000000000018,0.0016371956316875906,0.0023288212437660755,0.8186492919921875,-1.5299987792968714
2009-10-23,-0.011499159388285135,0.06999999999999984,-0.004146385704316212,-0.0021186548612736797,-0.9302749633789062,1.5799999237060547
2009-10-26,-0.010883944121597,0.08000000000000007,-0.015875641589657274,-0.009932137573453494,-0.8707046508789062,2.039999008178711
2009-10-27,-0.004594247510938813,-0.09999999999999964,-9.819975733603636e-05,-0.0030124157205675193,-0.3647003173828125,0.5200004577636683
2009-10-28,-0.019068182012500746,-0.050000000000000266,-0.011057424410540882,-0.006704480322511892,-1.4958877563476562,3.0799999237060582
2009-10-29,0.02122742179162519,0.08999999999999986,0.019271061704086094,0.008261427013941842,1.667083740234375,-3.14999961853027
2009-10-30,-0.029401399300469575,-0.11999999999999966,-0.001559338208545283,-0.007245287126007325,-2.2996444702148438,5.930000305175778
2009-11-02,0.007311929744419829,0.040000000000000036,0.01375455816989644,0.002788426845134525,0.5656051635742188,-0.9099998474121094
2009-11-03,0.003158129636169317,0.04999999999999982,0.023859334198798238,-0.0029209716208634527,0.245574951171875,-0.970001220703125
2009-11-04,0.0025767572062660397,0.06999999999999984,0.005993644061587079,0.009323759374994479,0.2009429931640625,-1.0900001525878942
2009-11-05,0.018227807846652504,0.0,-0.001121030724287651,0.0006098505109553054,1.43634033203125,-2.2899990081787074
2009-11-06,0.002617457020403323,-0.029999999999999805,0.004197543036965226,-0.0019619200476894564,0.20841217041015625,-1.239999771118164
2009-11-09,0.02252020342441441,-0.020000000000000018,0.007049487746250498,0.010658646776519598,1.8158645629882812,-1.0400009155273402
2009-11-10,0.00018252213552554287,-0.020000000000000018,0.001846864931193741,-0.0012148304254551994,0.01488494873046875,-0.30999946594238637
2009-11-11,0.0050970478313084105,0.0,0.011101532395072736,-0.00038967818635332743,0.41677093505859375,0.20000076293945312
2009-11-12,-0.010220020665421874,-0.04999999999999982,-0.012763585468758788,-0.008519445834414162,-0.833526611328125,1.1999988555908203
2009-11-13,0.005396927385653994,-0.020000000000000018,0.014040137041637264,0.0034974141883518895,0.4391021728515625,-0.8799991607666051
2009-11-16,0.014400325719897368,-0.10000000000000009,0.01707589425776357,0.0050070746502096555,1.1832962036132812,-0.4700012207031179
2009-11-17,0.001168091890159104,0.0,0.0030411827518564915,-0.007151619088631517,0.09673309326171875,-0.4799995422363317
2009-11-18,-0.0006292494924816043,0.029999999999999805,0.0024975374482029953,0.005160741075628836,-0.0521240234375,-0.7800006866455078
2009-11-19,-0.013116555761753135,-0.009999999999999787,0.0004453622970806544,-0.0025240136591121727,-1.0790786743164062,1.0
2009-11-20,-0.0035573966009200745,0.009999999999999787,0.005682836942088943,-0.0035141361630797808,-0.29022979736328125,-0.4399986267089844
2009-11-23,0.012622347762481192,0.010000000000000231,0.011882360058537005,0.006576577177872717,1.0344772338867188,-1.0300006866455078
2009-11-24,0.001532763978743871,-0.050000000000000266,0.0038424851504036766,0.00031426739570351,0.1265106201171875,-0.6900005340576207
2009-11-25,0.003507483556676931,-0.040000000000000036,0.016339238275087858,0.010713511782507611,0.29022979736328125,0.01000022888183949
2009-11-27,-0.016384287739869777,-0.06999999999999984,-0.013467099128963782,-0.009095781807019974,-1.3470458984375,4.260000228881836
2009-11-30,0.003371138662450661,0.0,0.005028201653515501,0.003198143005990216,0.275360107421875,-0.22999954223632457
2009-12-01,0.012294417196622005,0.06999999999999984,0.014934599861011129,0.0033895727500187047,1.0121307373046875,-2.590000152587894
2009-12-02,-0.0004492164813430135,0.040000000000000036,0.015218446148337,-0.00134214190959636,-0.037200927734375,-0.7999992370605469
2009-12-03,-0.00785094338304672,0.07000000000000028,-0.004035681973678197,-0.00028632161771508267,-0.6474685668945312,1.3399982452392578
2009-12-04,0.005691502952090236,0.08999999999999986,-0.04259621807472397,-0.013928523991728394,0.4688720703125,-1.2099990844726562
2009-12-07,-0.0015328577077110034,-0.040000000000000036,-0.005642255891681633,-0.0010690926460089581,-0.1265411376953125,0.8500003814697266
2009-12-08,-0.011158656166281079,-0.040000000000000036,-0.01928118006647899,-0.009762268503943279,-0.9153518676757812,1.5900001525878906
2009-12-09,0.0037333731686564234,0.050000000000000266,-0.000991934917722932,0.0027816483692903464,0.30511474609375,-1.0300006866455078
2009-12-10,0.005619550766718603,0.040000000000000036,-0.00018042626976952085,-0.0005746166380247928,0.46141815185546875,-0.3400001525878906
2009-12-11,0.004238854360347214,0.05999999999999961,-0.013627902417121703,-0.007527862370553391,0.34976959228515625,-0.7299995422363281
2009-12-14,0.006816769295787443,0.010000000000000231,0.008380429619065384,0.0025909605860300294,0.5656051635742188,-0.44000053405761363
2009-12-15,-0.004659085830650848,0.040000000000000036,-0.00027215949101666397,-0.007869014766812227,-0.386993408203125,0.3400001525878871
2009-12-16,0.0015251067324554201,0.009999999999999787,0.012443778983734818,-0.0011045733053306746,0.1264801025390625,-0.9499988555908203
2009-12-17,-0.012088193839350931,-0.10999999999999988,-0.03883007474829872,-0.012400677330579707,-0.997222900390625,1.9699993133544957
2009-12-18,0.0056415763798268155,0.04999999999999982,0.014887700748231857,0.0001434031718653089,0.46390533447265625,-0.8299999237060582
2009-12-21,0.010111315002885372,0.14000000000000012,-0.018527626386022195,-0.004352535098154882,0.8380279541015625,-1.1900005340576172
2009-12-22,0.003586431699703174,0.06999999999999984,-0.007319841214939189,-0.0022689841604015518,0.299285888671875,-0.9499988555908203
2009-12-23,0.001966758846252453,0.010000000000000231,0.003572821407141551,0.005718051743872658,0.164581298828125,0.1699981689453125
2009-12-24,0.004723282462291865,0.04999999999999982,0.016844635663340383,0.0034034017111928072,0.396575927734375,-0.23999977111816762
2009-12-28,0.0021315180854612225,0.03000000000000025,0.0017519015886225233,-0.0006902197727766006,0.1795806884765625,0.4600009918212926
2009-12-29,-0.0014203259414526553,-0.03000000000000025,-0.00999917422653521,-0.0022256901578875045,-0.1197052001953125,0.07999992370605824
2009-12-30,-0.00035544222691682325,-0.020000000000000018,-0.005037332589067185,-7.172884769849826e-05,-0.02993011474609375,-0.05000114440918324
2009-12-31,-0.009644369341913341,0.050000000000000266,0.003547401565526754,-0.0010463464530747226,-0.8080596923828125,1.720001220703125
2010-01-04,0.016817497300218184,0.0,0.02293873768114764,0.006742010961470187,1.4141387939453125,-1.6399993896484375
2010-01-05,0.0026434214933853824,-0.08000000000000007,-0.0009112174071556114,-0.0040305221069684306,0.22444915771484375,-0.6900005340576172
2010-01-06,0.0007038175438653766,0.08000000000000007,0.016364952672508887,0.002646804798315725,0.0598602294921875,-0.1900005340576172
2010-01-07,0.004212355748594756,0.0,-0.00620703144916329,-0.005988525735909824,0.3591461181640625,-0.10000038146972656
2010-01-08,0.0033221614939000364,-0.020000000000000018,0.00495075538137829,0.006478351153559585,0.2843170166015625,-0.9300003051757812
2010-01-11,0.001395425508301217,0.020000000000000018,0.013201473675457865,0.006926876198316234,0.1197052001953125,-0.5799999237060547
2010-01-12,-0.009370151937988212,-0.10999999999999988,-0.021134489951311626,-0.0023914361899113113,-0.8006134033203125,0.7000007629394531
2010-01-13,0.008411083951156086,0.05999999999999961,0.009458279378539308,0.0032624165675256152,0.71832275390625,-0.39999961853027344
2010-01-14,0.002700571694511664,-0.040000000000000036,0.004383402504944763,-0.0016543361948232623,0.2319183349609375,-0.220001220703125
2010-01-15,-0.01128696809974288,-0.05999999999999961,-0.010498532177150062,-0.007540404328297255,-0.96514892578125,0.2800006866455078
2010-01-19,0.01241769352570107,0.029999999999999805,0.005935767413319545,-0.007669729690757076,1.06243896484375,-0.3299999237060547
2010-01-20,-0.010220435999283316,-0.04999999999999982,-0.023406622544498403,-0.012023455501879625,-0.8754043579101562,1.1000003814697266
2010-01-21,-0.01941642164060747,-0.06000000000000005,-0.014516455339507784,-0.0009448887352589319,-1.6386184692382812,3.5900001525878906
2010-01-22,-0.022544466106696363,0.0,-0.0018644973871885428,0.0031202553669439537,-1.8631134033203125,5.039999008178711
2010-01-25,0.0051150087284296975,0.040000000000000036,0.002888473340999794,0.0006365998603516985,0.419036865234375,-1.8999996185302734
2010-01-26,-0.004199400171413429,-0.010000000000000231,0.0007439937221865503,-0.00479955913635074,-0.34418487548828125,-0.8600006103515625
2010-01-27,0.004745543414091602,0.010000000000000231,-0.009622184538243905,-0.003654736000310232,0.3890533447265625,-1.4099998474121058
2010-01-28,-0.011538409263052711,0.020000000000000018,-0.0004694185510533905,-0.004493678129876433,-0.9427490234375,0.5900001525878871
2010-01-29,-0.010927846505478452,-0.050000000000000266,-0.004895549849721357,-0.007264974338785467,-0.8828887939453125,0.8900012969970703
2010-02-01,0.015430537886106661,0.050000000000000266,0.022305058135940522,0.004321987427387519,1.2494888305664062,-2.030000686645508
2010-02-02,0.012031491204480303,-0.010000000000000231,0.007173093057516182,0.0035297275541919383,0.9877166748046875,-1.1100006103515625
2010-02-03,-0.004995773322055809,0.06000000000000005,-0.003948040904899996,-0.005394201396022321,-0.41156768798828125,0.12000083923339844
2010-02-04,-0.03135170192033985,-0.10999999999999988,-0.0406494619043355,-0.011293223003581414,-2.53643798828125,4.479999542236325
2010-02-05,0.0020646909469221254,-0.03000000000000025,0.0029657764294868027,-0.004730733220285858,0.16460418701171875,0.030000686645507812
2010-02-08,-0.007245964591179615,0.03000000000000025,-0.006132631197052165,-0.0018587840154328738,-0.5761795043945312,0.39999961853028054
2010-02-09,0.012482178201579928,0.04999999999999982,0.01308209362845793,0.009287239831575736,0.9951553344726562,-0.5100002288818395
2010-02-10,-0.0019605114002665233,0.050000000000000266,-0.002754962144308203,-0.002092706982513662,-0.15712738037109375,-0.600000381469723
2010-02-11,0.010411830117416575,0.009999999999999787,0.018940443772260437,-0.005212626465916843,0.8380050659179688,-1.4400005340576207
2010-02-12,-0.0008324493442778652,-0.040000000000000036,-0.0008404197035729754,-0.003428251752621481,-0.06732177734375,-1.2299995422363281
2010-02-16,0.015612090192596122,-0.029999999999999805,0.02381725974040192,0.009645394206259669,1.2719573974609375,-0.4799995422363281
2010-02-17,0.004727364115659551,0.08000000000000007,-0.0033810306977535213,-0.01170218360079305,0.3890838623046875,-0.5300006866455114
2010-02-18,0.005878272374293163,0.04999999999999982,0.006659727627096444,-0.010745953065451137,0.48638153076171875,-1.090000152587887
2010-02-19,0.002071292085020045,-0.010000000000000231,-0.004648011335301192,0.011344846050983796,0.17206573486328125,-0.6099987030029297
2010-02-22,0.0001800812608939859,0.020000000000000018,-0.003660675124824127,-0.0006941288237528771,0.01497650146484375,-0.07999992370605469
2010-02-23,-0.012218969979599158,-0.10999999999999988,-0.010877691236587123,-0.005792763300923249,-1.010101318359375,1.4300003051757812
2010-02-24,0.009155745718566408,0.010000000000000231,-0.0049245049976189585,0.0011911152884733632,0.7557144165039062,-1.1000003814697266
2010-02-25,-0.0013546740967980476,-0.06000000000000005,0.008809784398268496,-0.0005280938935947858,-0.11225128173828125,-0.1700000762939453
2010-02-26,0.0006320351770052728,-0.03000000000000025,0.010287614912394953,0.006995482680619629,0.0523529052734375,-0.6000003814697266
2010-03-01,0.010331311239178858,0.0,0.0,-0.005071458325896351,0.8604736328125,-0.2399997711181605
2010-03-02,0.0027670084707205546,0.010000000000000231,0.01442525680569016,0.004308478211709109,0.23197174072265625,-0.20000076293945668
2010-03-03,0.0008908559505089159,0.009999999999999787,0.0054794713974865225,0.005928833785702982,0.07482147216796875,-0.22999954223633168
2010-03-04,0.0030230962651938593,-0.020000000000000018,-0.007192294113451878,-0.008622155066121798,0.25440216064453125,-0.1100006103515625
2010-03-05,0.01419178383263568,0.08000000000000007,-0.00018051139298243165,0.0033063934556413514,1.2046127319335938,-1.2999992370605433
2010-03-08,0.000175804343248314,0.03000000000000025,-0.008428164684993479,-0.0008855623903915136,0.0150299072265625,0.37000083923339844
2010-03-09,0.0016605839628219543,-0.010000000000000231,-0.0014571590358531733,-0.0007350346069989022,0.14209747314453125,0.12999916076660156
2010-03-10,0.004445949807543423,0.020000000000000018,-0.011458028889065516,0.0026706168401981092,0.3816070556640625,0.6499996185302734
2010-03-11,0.00416602273376648,0.0,0.0011977451434267712,0.003074386641760194,0.35912322998046875,-0.5100002288818359
2010-03-12,8.699238239242686e-05,-0.020000000000000018,-0.006003264758673336,0.006163676066468489,0.00751495361328125,-0.4799995422363281
2010-03-15,0.0002593425244484503,0.0,0.0037908941588109873,-0.006738314588262822,0.02240753173828125,0.4200000762939453
2010-03-16,0.00793522837966289,-0.04999999999999982,0.018651124814839434,0.006655721326007922,0.6884307861328125,-0.3099994659423828
2010-03-17,0.005909455674860578,-0.010000000000000231,-0.007364051605517102,-0.0022143784452942263,0.5162429809570312,-0.7800006866455078
2010-03-18,-0.000512402114907968,0.03000000000000025,0.006820378596121279,-0.009094421161701699,-0.04488372802734375,-0.28999900817871094
2010-03-19,-0.005074852423348322,0.020000000000000018,-0.018846021182444456,-0.005674542232874572,-0.44329071044921875,0.34999847412109375
2010-03-22,0.005332262133087753,-0.03000000000000025,-0.004906724488664302,0.002222510096576412,0.4658355712890625,-0.09999847412109375
2010-03-23,0.00700851374640076,0.020000000000000018,0.005276077362753657,-0.007326482010404814,0.6160659790039062,-0.5200004577636719
